Rating,Review,Score,Sentiment
5,product arrived in one day worked perfectly out of the box now have to figure out how to optimize it to its max potential,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.8126}",positive
5,this product work great its good to have one remote to control multiple device all at the same time so i dont have to switch back and forth between remote,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.7906}",positive
5,good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",neutral
5,works great,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",positive
5,once you get the hang of it its amazing,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.5859}",positive
5,i hate all controls but this is a good one seller great,"{'neg': 0.125, 'neu': 0.371, 'pos': 0.504, 'compound': 0.8462}",positive
5,my husband that it was great thank you very much,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.765}",positive
5,excelente,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,i love this remote it synced with my tv cable box and sonos sound bar i can now control all my devices with one remote it also allows me to use my smart tv functions like netflix amazon and hulu great remote,"{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.9349}",positive
5,great remote,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",positive
5,just getting it set up so jury is still out,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,it can be a bit frustrating to use sometimes especially when you are used to doing it with just one press from the devices remote directly but i no longer have to search for the remotes to change stuff now,"{'neg': 0.117, 'neu': 0.883, 'pos': 0.0, 'compound': -0.5789}",negative
5,in battery savings alone this remote pays for itself just look around your house and you will see how much battery dependency you have alreeady,"{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.25}",neutral
5,i love this remote i am still trying to learn all the buttons a little different than old harmony but better,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.8074}",positive
5,i was a little hesitant at first since i read some reviews and most reviewers liked the previous version of the harmony one some also dont like the playpause buttons on the top of the touchscreen but the ergonomics of this remote is nice enough that its not even a breaking point now that i own it myself to know even my brother has the previous harmony one and likes it i liked the simplicity of this harmony ultimate and the vertical docking station so far i have programmed it to turn on my apple tv xbox samsung led yamaha receiver and direct tv box the touchscreen favorite channels is so nice set up was very easy once plugged to the usb and logged into the logitech website i couldnt be more happy with this and am ready to buy a nd one for my theater room,"{'neg': 0.043, 'neu': 0.726, 'pos': 0.231, 'compound': 0.986}",positive
5,love the capabilities of this remote much nicer them the older harmony for very easy setup with the computer only request would be rf capability,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.9184}",positive
5,wow what a great remotei bought a new samsung soundbar that for whatever reason samsung didnt design it to turn on and off with the tv it was one or the other depending on how you connected it optical or hdmi i spoke with a coworker who raved about this remote and thought that it might work i gave it a try and to my amazement it workednot only that but it also easily controls all of my deviceswould highly recommend,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.9184}",positive
5,works great,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",positive
5,product works great went from remotes to,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}",positive
5,excellent product,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",positive
5,this is a very handy remote programed all six other remotes that i was using for home theater into this one,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,this remote replaces another harmony remote that i had for several years it is easier to use and i really like being able to use one remote instead of the four i no longer have to use,"{'neg': 0.054, 'neu': 0.741, 'pos': 0.205, 'compound': 0.7264}",positive
5,second remote and its as great as the first with the hub cannot go wrong with this for all your entertainment needs in any room this one is in our living room but it works just as well as the original with hub in our bedroom,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.8698}",positive
5,this was a gift for my husband i did a lot of research before pulling the trigger on this model it does the job wonderfully its easy to program from the computer plugin the cable download the software and start programming with just few inputs and clicks we programmed our tv dvd player rocky cable box and receiver in about fifteen minutes,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.8658}",positive
5,it is the best product i am really satisfied,"{'neg': 0.0, 'neu': 0.451, 'pos': 0.549, 'compound': 0.807}",positive
5,love this remote set up easy and operation excellent all in one instead of,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.8957}",positive
5,this did the job quite well i usually need the closed cabinet feature and i paired this product with a home hum and everything works seamlessly,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3384}",neutral
5,love this remote,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",positive
5,easy to use and set up we love the ease of one master remote,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.8625}",positive
5,its everything it claims it is just gather all your tv soundbar and all other device model numbers ahead of time itll make setup a breeze,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,this is a great remote for handling all your ir remote duties i got it on sale for a very good price at amazon which made it an even better deal my only negative would be that you cant make the icons larger for selecting favorite channels the icons are too small for somebody like my mom when shes over and watching tv i plan on getting the harmony home hub now that it works with alexa i have several dots and an echo,"{'neg': 0.039, 'neu': 0.749, 'pos': 0.212, 'compound': 0.9371}",positive
5,much better than my old logitech remote this one is easy to program and works much better,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.8271}",positive
5,this sells for and i got it for it is a wonderful remote,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}",positive
5,so glad we found this less than best buys price,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.8028}",positive
5,very good work,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",neutral
5,first time writing a review about anything i had all of my components set up with the ultimate one and hub cable box dvd player fire tv and zvox soundbase in the space of minutes very happy,"{'neg': 0.061, 'neu': 0.838, 'pos': 0.101, 'compound': 0.3804}",neutral
5,i was a little nervous about buying this remote given several negative reviews im very glad i found the courage to buy it because it is without question the best remote i have ever owned i wanted to control the following devices sony kdlhx tv sony bdps bluray player sony strdn surround amp apple tv rd gen att stb motorola vip bang olufsen beocenter lutron light mir thw dyson am hot and cold fanit took about an hour or so playing with it which was fun in itself to learn how to configure the remote as i wanted it i now have it exactly as i could have ever hoped for i have it configured for the following activities watch att uverse watch apple tv watch bluray listen to bo turn onoff and adjust lights turn onoff and adjust dyson fanmoving from one activity to another is as simple as it gets and remote powers down all devices that were in use by the previous activity when appropriate to do so the vibration feedback deals with any concerns i had about using the remote without directly looking at it picking up the remote switches on the color screen which switches off shortly after the remote is put down the remote feels really good in the hand and it is very clear that logitech put a lot of effort into the ergonomics of the uniton the negative side the laptop software appears buggy i use a macbook air with yosemite and i had to reboot both the mac and the remote several times as i went through the learning and configuration process some work here for logitechall in all this is an excellent product that i can now box up other remote controls is a dream come true,"{'neg': 0.04, 'neu': 0.845, 'pos': 0.115, 'compound': 0.9693}",positive
5,works great upgrade from harmony one,"{'neg': 0.0, 'neu': 0.37, 'pos': 0.63, 'compound': 0.7783}",positive
5,i am a long time logitech harmony remote customer their products are not perfect and i have had some sort of reliability issue with everyone i have purchased but have stayed with them because there is nothing else on the market that is as easy for a diy to program and set up this remote works great easy to use and the simplest for me to set up it imported all of my settings from my and i only had to make one minor adjustment and were good to go i just hope this one doesnt have battery or charging issues after months year like all of other ones i have owned keeping my fingers crossed,"{'neg': 0.016, 'neu': 0.78, 'pos': 0.204, 'compound': 0.978}",positive
5,great product and good service will do business again if necessary thanks jake,"{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.872}",positive
5,wow it is amazing remote control,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.8225}",positive
5,good products when attempting to get a refund for the difference on a sale it was a hassle and did not work out but i am super happy with the device,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.9239}",positive
5,great remote,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",positive
5,upgraded from older version and i love it it takes a little but getting used to the touch screen but we really love it make sure to get the hub if your devices cannot all be reached by the remote,"{'neg': 0.031, 'neu': 0.727, 'pos': 0.243, 'compound': 0.898}",positive
5,an amazing remote having just one remote that does it all and not five remotes getting lost one at a time is great,"{'neg': 0.079, 'neu': 0.651, 'pos': 0.271, 'compound': 0.765}",positive
5,really easy to set up and use,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4927}",neutral
5,intuitive and easy to program like every logitech remote compact size is a plus the favorites feature is really good although reordering the channels is a little bit of a hassle i am hopeful that the charging cradle will work for the long haul my old started have connection issues with the charging cradle after the fist year still the best remote on the market,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.9577}",positive
5,a small learning curve but amazing afterward extremely pleased with this remote,"{'neg': 0.0, 'neu': 0.487, 'pos': 0.513, 'compound': 0.8883}",positive
5,nice,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",neutral
5,i never thought i could get excited over a remote control but i did with this one first of all let me state that i was on the fence after reading the reviews here on amazon but i took the plunge and so far im not regretting it this is my first harmony remote so i obviously cant make comparisons with previous models which might have been better than the unit presently under reviewit took me to minutes to set up and sync my new remote through the harmony software that was a breeze but its important that you know your system and how its individual components are connected to each other all my components were supported by the remote so no problems there i was able to customize the background image on the touchscreen a nice touch though not very importantonce the first sync from software to remote is completed the remote will work on your system as opposed to the previous situation where you had four remotes lying around you will now hit one button activity and your tv av receiver and third component will turn on all at once great at first this does not work flawlessly for instance you hit watch tv and everything might come on but the av receiver wont be on the right channel the great thing about this remote though is that it learns on the job it will ask you if the function performed as desired and if not how it can improve after my initial use with every component these flaws were pretty much ironed out i now have a perfect remote with no issues whatsoeverone downside to all this automation is that the harmony cannot predict when youve been fooling around with your equipment behind its back turned off your tv by hand using that devices own power button the harmony doesnt know so when you switch everything off through the remote again just one button your tv will come back on again you can work around this by customizing the color buttons on the bottom of the remote to be separate power onoff buttons for the individual components youll need to customize these buttons for every programmed activity so theres an initial time investment involved and of course there are no markings for these functions on the remote so youll have to memorize everything all in all this is not idealif you want to nitpick a few other minor cons are the sluggish touchscreen and slightly flimsy buttons this is nothing i can get worked up aboutnone of the downsides mentioned above can put a damper on my excitement im very happy with this product im still a tiny bit worried about the negative reviews and subsequently the longevity of this remote time will tell and ill adjust my rating if this thing fails within the first year or so so far id highly recommend it great product,"{'neg': 0.084, 'neu': 0.768, 'pos': 0.148, 'compound': 0.9906}",positive
5,while this is my first day using it i must say that i love this remote many of the issues that other users have cited have been solved for instance the touchscreen locks after inactivity so you can easily press buttons above the screen without worrying about accidentally pressing commands on the touch screen i also love that i can change perdevice command delays screen brightness and button backlighting its also worth noting that the picture shown includes older firmware the newer firmware looks more modern and sleek and like its predecessors can control the xbox one and xbox i couldnt get my old remote to do that the dock is also pretty coolthat said there are a few cons the top buttons are a bit awkwardly placed they can be hard to get to the remote comes with a preset buttonpress delay of seconds at first i thought the remote was just slow at processing commands but its actually a setting so you dont confuse older components i wish it was more obvious so i would have changed it sooner to remove that annoyance there are no physical number buttons on this remote this does not affect me as i do not have cabledishantenna but for those who do this could be an annoyance this ones weird i wish it were heavier im coming from a yamaha universal that came from my rxv and was pretty great and was also heavier i wish this remote was heavier seeing as its more powerful and much more expensive if im going to spend on a remote it should feel substantial in my handall in all none of those cons were enough to remove even one star this is by far the best remote ive ever owned as this is only my first day with it ill update this review in a month or so once ive gotten past the honeymoon,"{'neg': 0.055, 'neu': 0.782, 'pos': 0.163, 'compound': 0.988}",positive
5,great solid product easy to program easy to use works well aaa,"{'neg': 0.0, 'neu': 0.34, 'pos': 0.66, 'compound': 0.9118}",positive
5,wow i love this thing this is my th harmony harmony ones harmony and this new ultimate one they have all been great but the new ultimate is just that ultimate it is incredibly simple to setup and use it even lists all of the cable channels for most cable companies along with their station number and icon when you setup your favorites point and click building command sets or macros is a very simple process if you even need that and they have simplified setting up special keys on the keyboard and screen it is great not a glitch during setup if you like me want to copy your old configuration from the old to the new it can do that however it is not able to transfer favorites for you or special key assignments but with the new process for adding favorites and the fact that you get more favorites it is a snapthe new thing i like most is the screen gestures learning them makes the remote incredibly easy to use you dont even have to look down at the remote for most common changes i have seen several bad reviews on this remote on amazon i really dont understand why im years old not a mental giant and this was a snap dont let them scare you off,"{'neg': 0.019, 'neu': 0.748, 'pos': 0.233, 'compound': 0.9943}",positive
5,very simple to program and use vastly superior to less expensive models worth every penny,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.6293}",positive
5,programming it is easy it does take some tweaking and fiddling with it to get it to work just the way you want it overall a great remote,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.8074}",positive
5,this is a marvelous unit that is basically exceptionally easy to program once you grasp some of its programming peculiarities once programmed you need to do some work to explore its numerous and powerful functions logitech support staff are very knowledgeable and have vast resources to control any unusual device i have a visio sound deck that would not program online that was readily programmed by logitech support,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.9371}",positive
5,cant tell you how much we love using this remote with our admittedly complex home theater setup super easy to see what youre about to select really like that you can fix the activity from the screen instead of having to grab remotes or pulling up the smartphone interface,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.9299}",positive
5,this was the second remote of this type ive purchased and both are great,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.6249}",positive
5,works great and easy to set up,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.7906}",positive
5,i owned harmony one and this is my rd logitech after month of usage i can say that this is really an improvement over the harmony one this ultimate one responds faster feels like you use the stock remote the touch screen is perfect you can set up the activity of the touch gesture like a smart phone like activator on jailbroken iphonethe new software my harmony is also an unbelievable upgrade over the old onehowever if the remote support unicode to use in other country like me vietnam it will be perfect besides the screen is also quite small when the words are big sometime you can not name your devices in full,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.9861}",positive
5,great product,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",positive
5,weve been using it for about a month now and no complaints it was easy to hook up to our different units also it has a learn feature so if there is something thats not working right you can customize it and make it work better,"{'neg': 0.097, 'neu': 0.789, 'pos': 0.114, 'compound': 0.2263}",neutral
5,love the remote,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",positive
5,very cool,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.3804}",neutral
5,great with my sony k tv and hue lights dimming,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}",positive
5,if you can make the time to programe this devise it is an amazingly simple thing to use i love it,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",positive
5,brilliant product i have a somewhat more advanced home entertainment setup with a av receiver roku dvd and fairly new motorola dvr from fios and this configured and handled them all perfectly the first time i set it upthe genius of the product is that its programmed online and logitech has thousands of components already identified and they allow you to check in advance if your devices are directly supported with a lookup utility on their site i wasnt sure about my pioneer vsxtx thx receiver as its probably years old but it was no problem you connect the remote to your computer windows found the drivers online without issue then go to the logitech setup site and create an account if you dont already have one then you type in the model numbers of everything that you have if your setup is simple that may be all you need to do but they take care of multiple keypress needs very elegantly for example to play a dvd i have to change the plasma display to hdmi set the av receiver to dvd input then turn on the dvd logitechs setup anticipated the devices and the inputs that id probably be using so all i needed to do was to confirm and save then a single touch to the onscreen display on the harmony does it allbe aware that like most ir remotes it wants a pretty straight lineofsite to the components and any glass in between will weaken the signal my components are all in a cabinet with glass doors about feet from our seating area and remote control wasnt a problem although it was necessary to be pointing fairly directly at the cabinet if youre not sure about distances or want to be lazy when aiming pick up and install an ir repeater and it will solve that problemhonestly i have nothing negative to say about this device the ergonomics and setup are inspired and so human friendly that even my wife was impressed the seems expensive initially but if you consider programming a typical buttononly remote can take hours and i had this set up in minutes it quickly seems like money well spent,"{'neg': 0.05, 'neu': 0.775, 'pos': 0.175, 'compound': 0.9937}",positive
5,already owned one of these for the family room and liked it so much that i bought this one for the bedroom great product,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.7845}",positive
5,does the job,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,plug and play very nice,"{'neg': 0.0, 'neu': 0.353, 'pos': 0.647, 'compound': 0.6697}",positive
5,outstanding remote this is an upgraded version of the prior ultimate one remote it is better in all respects and the setup was super simple and virtually flawless i must say i am impressed with logitech on this product,"{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.9612}",positive
5,this is a great product once you get it all set up the set up process is a bit time consuming but once it is up and running it works great if you are a tech junkie like me you will love this remote,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9598}",positive
5,easy to program works better than the remote it replaced,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.7003}",positive
5,updateafter posting my original review i received an email from the staff at logitech what a surprisethey emailed me somethings that would help and it work it was awesome that someone for logitech would reach out to me over a simple remote it would have been very easy for them to just not respond thank you it is greati am extremely disappointed in this report i bought it at best buy and was told it would work thru cabinet doors that are glass no such luck if i do not point this remote in the exact location no go also when trying to change channels using the number keypad it is absolutely terrible sometimes it works most times not at this point not a fan,"{'neg': 0.107, 'neu': 0.739, 'pos': 0.154, 'compound': 0.7674}",positive
5,ok folks this remote is ir only so if your devices are hidden this is not the remote for you get the ultimate with the hub i have been using this remote only a few days and i really love it i love the fact that its so easy to customize also the review who said they have poor customer service is mind boggling to me since one i have recieved two phones call and multiple emails and the personal cell phone of an exec over there in case i need input when im redoing my media cabinet this weekend if i could give stars for customer service i would the remote itself its early days yet but i really couldnt ask for anything better it does exactly what i need it to do but remember this is an ir only if your devices are all visible its the one for you if not get the one with the hub,"{'neg': 0.013, 'neu': 0.904, 'pos': 0.084, 'compound': 0.8824}",positive
5,once again logitech knocks it out of the park with this universal remoteeasily programmed took me minutes at the most and very easy to use even by luddites both my inlaws live with me and they are technologically retarded and yet they are capable of using this remote with minimal issues,"{'neg': 0.064, 'neu': 0.831, 'pos': 0.105, 'compound': 0.3306}",neutral
5,after reading a lot of reviews both the good and bad i went and ordered this one i have had it about a week and this is the second logitech remote i honestly did not program the first logitech remote my husband did he is not tech savvy at all i have to teach him all the tricks with any deviceso when he say this new one he said its up to me that being said i am not an expert and have at times had to result to calling my son to get me through the tech stuff well i will say it was very easy to program but i did have a lot of my devices info prior to starting the programming i have devices directv apple tv roku yamaha receiver samsung ipod dock to name a few the remote controls all the devices with no issuenow some complained about the buttons the touch screen swipe and even the vibration with touching i turned off the vibration that fixed that the touch of buttons on the touch screen might have a second or two lag in response time but really not that bad compare it to what time takes to change between controllers its less then that the biggest thing is just getting used to having just one controller learning to navigate between the devices with just controller same with the gesture swipe it will take a bit getting used to just like anything else you have to learn so far it easy for everyone in the family to use best thing my husband likes is the sleep mode for the touchscreen it keeps from accidentally changing the channel or device the only complaint would be the bump in the back for you fingers i guess that is what it is for it gets in the way at times if things change about what i think i will add it but so far i would recomend to anyone that has a lot of devices and wants just one controller,"{'neg': 0.067, 'neu': 0.863, 'pos': 0.07, 'compound': 0.2584}",neutral
5,easy to setup work great rate aaa,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.7906}",positive
5,really pleased with this harmony upgraded a series remote that was just about worn out the ultimate one is solid and easy to use so far battery life has been great i really like the touch screen and the hard buttons are the ones i use the most a good balance between touch screen and hard buttons the performance of the ir seems better fewer missed commands to my systemthe charging station is good but i could have used another foot of cord on the power supply easily solved with an extension cord but it seems a little short,"{'neg': 0.052, 'neu': 0.728, 'pos': 0.22, 'compound': 0.9426}",positive
5,i love logitech i have now i buy harmony ultimate touch screen i love it if you you whant to buy remote this is the one,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.9022}",positive
5,at about this is a good value for a universal ir remote button layout is a little odd with the playstopetc buttons at top and touch screen is a little slow at least compared to phones and tablets charging dock is nicenote that this remote will not control devices over rf eg roku players or bluetooth eg playstation that functionality requires a separate hub which can also be extended to control zigbee and other types of iot devices approximately another note that this remote requires a computer to set up otherwise it is just an expensive paperweight be sure to check the os requirements also requires downloading software from harmony which went without a hitch once i disabled my vpn for some reason it refused to download the program files on the vpn and gave the usual check that you are connected to the internet advice turned out to be half rightsetup was easy will consider getting the hub to control nonir devicesarrived quickly and nicely packed so far so good,"{'neg': 0.024, 'neu': 0.86, 'pos': 0.117, 'compound': 0.9392}",positive
5,i have the harmony hub and wanted another remote for a different roomsystemvery easy to install easy to make macros way quicker ir blasts than previous remotes so the macros go fasterhighly recommend this and the smart hubbtw i use alexa the echo with the hub and dont even know where the remote is half the timehey alexaturn on xbox,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.9136}",positive
5,hintthis is the second one that i bought and the first one is working fine,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.2023}",neutral
5,was using the harmony app with my mobile devices and decided to try the remote works great,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.7783}",positive
5,this is amazing easy setup like if they knew my devices im controlling devices flawlessly highly recommend this remote,"{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.9152}",positive
5,nice upgrade to my home theater,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",neutral
5,this remote is very user friendly we set it up within minutes of receiving it and it has worked perfectly for months,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.8261}",positive
5,what a great piece of equipment simple and still complex capacity,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.6249}",positive
5,easy to use great replacement for our old model,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7906}",positive
5,we had an older logitech remote that was programmable through their web app the puppy decided he liked the remote better than we did and although it still worked after the application of some csistyle crimescene reconstruction forensics and super glue it was time for a new remote now that he had grown upthis remote and the computerbased app is remarkable if you can follow simple directions the application walks you through each step i write instruction and repair procedures and i can tell you that the instructions in the app make it easy to get the remote working how you like well done logitechyou begin by entering the brand and model number of each device on one of the older devices it gave a screen message that there are control variations with that model and to consult them if there was a problem it also popped up that the roku was ir and rf and that this remote was only ir it even handled an old vcr and a notquiteasold dvd recorder ya were old so whatonce all your devices are entered you create activities for example for watching tv we use our receiver the lcd tv and the antenna it even asks if we wanted the onkyo or the tv to control the volume and what input on the tv to use for this activity and what input on the receiver i was easily able to create an fm activity to listen to the radio in the morning with dreary morning eyes just we only have to press the fm screen icon in the activities window on the touch screenadditionally i created two custom activities one for watching hulu and one for watching netflix using our roku i was able to customize it so that the remote would start the tv start the onkyo and select the roku at that point it sent the signals to emulate remote key selections for homeclick rightclick rightok to get to hulu i did much the same for netflix i found that these two custom activities would not go back and forth between the two the solution was to add a two second delay between home and go right the app made that easy as one of the custom items which could be selected in the app was add delay and you can select the length of the delay as well handy for troubleshooting should it become necessary the custom items such as the button presses can be reordered when programming them as well in that way when i found the two custom activities were not working properly i went back into the app added a delay and then moved the delay up to just after homeif you are not sure you can download the myharmony desktop software at the logitech website and program in all the various devices to see how it works before even purchasing the remotealthough i gave it five stars it is not perfect one problem i had with the last harmony remote model and this one as well is that it is made to fit in your hand unfortunately that same ergonomic design makes it very difficult to click something as simple as mute when the remote is sitting on the table allowing the application to autoprogram the favorite channels will work fine for most people but if you live in a rural area and get channels from different directions like when using an antenna rotor you cant automatically add the channels from both directions pick one or the other the solution is to add the channels you watch manually and that can be done right on the remote afterwards synch the remote on the computer and they will be saved there was well finally the battery is not meant to be user replaceable but a search on youtube will show you that it can be done fairly easily just in case the battery dies before the remote doesif i had known these things before i bought it would it have changed my mind no i have been writing reviews in the coffee industry for nearly years and try to be balanced in my appraisals this is why i added the abovethis model is evidently no longer for sale at logitech and i hope that this is not an indication that it is discontinued as that would be too bad if you dont need the home automation and smart phone app this remote might just be what you are looking for we got ours as a refurb for under delivered with sales tax what a deal,"{'neg': 0.039, 'neu': 0.881, 'pos': 0.08, 'compound': 0.9749}",positive
5,buttons could be laid out better play stop pause and forwardreverse are all at the top rest of the buttons are at the bottom need to constantly change hand positions on the remote to control the tv for this reason other than that it has worked very reliably need to plug it in to charge it about every other day,"{'neg': 0.033, 'neu': 0.815, 'pos': 0.153, 'compound': 0.7964}",positive
5,best money i ever spent,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",positive
5,wow that sums up this productmy better half was complaining the other day that our entertainment system is too complicated for her and how she hates having to use four different remotes and turn on three different devices just to watch a dvd or bluray movie so to make her life easier happy wife happy life i began to research and look into a good solid universal remote to control my media devices in a more user friendly way i looked at several different harmony models and a few of the others on the marketmy system consists of a lg flat screen sony receiver sony bluray player scientific atlanta cable box with dvr apple tv nintendo wii and a sony playstation i needed a remote that would enable me to control all of these as well as have room for anything else i may add down the line the programability and functions this remote offered seemed to fit the bill perfectly so i ordered ittook it out of the apple inspired package and connected it to my macbook pro upon delivery downloaded the app from the website and it walked me thru the entire set up and programming process within minutes i got the actions set up exactly how i wanted them said what devices need to turn on and what inputs need to be switched and it was done minutes for the remote to sync up from the computer and it was ready to gofirst test showed this product does exactly what it says it does and it just works the remote feels good in the hand and i personally do not find the button placement to be awkward at all for the hard keys its a very sleek looking piece and most importantly does as advertised and does away with numerous remotesi select watch apple tv action on the touch screen and it turns on the apple tv switches the receiver to the correct input and away it goesselect watch tv it kicks on the cable box switches to the correct input and away we goyes its a little pricey but its worth every penny,"{'neg': 0.016, 'neu': 0.878, 'pos': 0.106, 'compound': 0.9758}",positive
5,after reading the nasty reviews of this quality product i had nd thoughts about the purchase after my st use i was convinced that this is not only a huge improvement over my harmony but might just be the perfect universal remote setup was dead easy and took only a few minutes while the setup software copied the settings from my the touch screen eliminates all of the ergonomic issues that have been ballyhooed in those ugly reviews and i havent even delved into the macro possibilities of the touch screen that i will save for a quieter day i purchased the model as i do not see the need for my remote to close the drapes or turn on the lights a nice price for an excellent product,"{'neg': 0.107, 'neu': 0.72, 'pos': 0.173, 'compound': 0.894}",positive
5,great product great price,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.8481}",positive
5,bought it for the wife so things turn on and off correctly,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,excelent,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,i had an earlier model and upgraded to this model due to a usb issue on the prior model i found this very easy to set up i had all new equipment so had to change the online configuration but once youve done it with prior models it is very easy to use the new version of the software the addition of favorite channels is a nice addition the remote feels good in the hand it is intuitive to use and works as advertised when my other remote went out my wife was frustrated because we had to use several remotes to operate all the equipment other universal remotes are more difficult to set up and use my wife loves the watch tv watch a movie buttons the fact that it remembers what was on and turns off unnecessary equipment is great love the harmony line of remotes,"{'neg': 0.046, 'neu': 0.72, 'pos': 0.234, 'compound': 0.9891}",positive
5,probably one of the best investments i could have gotten glad it can control my wd tv the first time ive use only one remote in a long time,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.8979}",positive
5,wonderful product although it gets confused easily i still think it is much better than juggling different remotes,"{'neg': 0.095, 'neu': 0.535, 'pos': 0.37, 'compound': 0.7717}",positive
